"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45272","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","1692","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 5:06:52 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45252","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","7780","nw48306.nwmissouri.edu","S-1-5-18","1/30/2022 10:03:59 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45251","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18560","nw48306.nwmissouri.edu","S-1-5-18","1/30/2022 10:01:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45250","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","7780","nw48306.nwmissouri.edu","S-1-5-18","1/30/2022 10:01:12 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45237","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","12672","nw48306.nwmissouri.edu","S-1-5-18","1/30/2022 9:58:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45182","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","20236","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 7:22:38 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45181","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","16748","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 7:20:28 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45179","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","19236","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 6:53:37 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45178","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","13296","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 6:51:32 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45177","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","1240","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 6:42:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45176","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","14512","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 6:40:13 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45175","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","14512","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 6:30:26 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45174","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","14512","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 6:26:41 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45169","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","6224","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 5:55:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45168","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","5212","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 5:52:26 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45167","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","5212","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 5:52:15 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45158","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","5212","nw48306.nwmissouri.edu","S-1-5-18","1/27/2022 5:50:05 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45017","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18512","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 8:20:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45016","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","5516","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 8:17:48 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45014","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","12152","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 7:53:34 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45013","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","19904","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 7:50:22 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45012","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","5280","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 7:15:38 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45010","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","2896","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 7:13:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45008","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","13468","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 6:53:32 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45007","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","1300","nw48306.nwmissouri.edu","S-1-5-18","1/26/2022 6:51:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
